"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os09g0449600",1753.58066047985,1493.56810392628,1947.60242637168,1911.6648143448,2322.82804626274,2223.40218481581
"Os09g0479100",27.1422103335742,24.7657976416347,41.6951505364079,27.4777283376049,66.4223326938042,26.5862971612165
"Os09g0498000",624.270837672208,427.686274657461,571.662458670224,603.528675986679,530.40186254023,578.990471510937
"Os09g0483600",8.72428189293458,17.1455522134394,8.77792642871745,17.6642539313174,15.628784163248,11.8161320716518
"Os09g0442400",438.15282395627,338.148390876167,151.419230895376,528.946270498894,13.675186142842,251.0928065226
"Os09g0483400",123.109311155855,105.73090531621,86.6820234835848,63.7875836408685,4.88399505101501,62.0346933761718
"Os09g0382500",1490.88283903704,1422.12830303695,1122.47734207224,786.059299943625,693.527297244132,669.5808173936
"Os09g0392400",7771.39643729517,7654.53653262218,8604.56238175028,8617.21187616102,8841.00784134737,9030.47893575987
"Os09g0440700",664.984153172569,941.10031038212,816.347157870722,700.682072608924,835.163153723567,847.807476141014
"Os09g0573200",6982.33360831197,8098.41582881456,7812.35452155853,7723.20435774823,7339.66776266536,7013.85906219796
"Os09g0491822",322.798430038579,368.629372588948,258.948829647165,176.642539313174,297.923698111916,227.460542379297
"Os09g0533400",40361.4361306797,48072.3182837701,52724.6150940913,37012.5000707538,42338.3762982389,39153.7382970908
"Os09g0467100",1377.46717442889,1279.24870125829,1240.97934885993,1085.37026933539,1016.84776962133,1058.52849808547
"Os09g0499201",12.6017405120166,9.52530678524413,9.87516723230713,10.7948218469162,1.953598020406,1.96935534527529
"Os09g0449700",126.017405120166,79.0600463175263,98.7516723230713,61.824888759611,68.3759307142101,161.487138312574
"Os09g0502200",109.538205989067,109.541028030307,121.793729198455,105.985523587905,140.659057469232,133.91616347872
"Os09g0420100",63.0087025600831,80.0125769960507,121.793729198455,79.4891426909284,106.471092112127,103.391155626953
"Os09g0396900",99.8445594413624,172.408052812919,98.7516723230713,4.90673720314373,1.953598020406,0
"Os09g0454200",843.347249650343,870.613040171313,990.808445641482,928.354678834793,1034.43015180498,1066.40591946657
"Os09g0353200",1922.25011040992,2352.7507759553,2507.19523620242,1883.20573856656,1480.82729946775,520.894488825316
"Os09g0347550",1293.13244946386,1304.96702957845,1239.88210805634,1007.84382152572,960.193427029551,944.305888059504
"Os09g0423902",37.8052215360498,41.9113498550742,29.6255016969214,21.5896436938324,14.651985153045,21.6629087980282
"Os09g0560450",238.463705073545,202.8890345257,216.156438307167,178.605234194432,221.733375316081,158.533105294661
