"","CK_1","CK_2","CK_3","Cd_1","Cd_2","Cd_3"
"Os04g0563000",10,15,4,13,6,2
"Os04g0623066",72,63,60,70,62,62
"Os04g0439300",400,341,370,463,600,639
"Os04g0492300",3097,2771,2433,2691,2574,2608
"Os04g0677033",126,154,111,99,118,193
"Os04g0475000",80,34,69,79,41,40
"Os04g0201000",68,68,88,59,34,33
"Os04g0682500",201,209,178,224,181,235
"Os04g0408900",234,309,227,259,277,298
"Os04g0665800",2020,1833,1486,1802,1668,1860
"Os04g0576700",2116,2010,1780,1971,1833,1851
"Os04g0113800",664,637,594,672,735,1040
"Os04g0692400",211,179,156,219,260,245
"Os04g0460900",11024,11676,13478,14006,21422,19078
"Os04g0550500",579,742,460,608,606,600
"Os04g0676800",20,8,10,30,34,36
"Os04g0174800",523,730,607,657,557,584
"Os04g0337500",365,336,265,250,389,341
"Os04g0103300",1395,2057,1709,1869,1905,1750
"Os04g0475300",891,784,1022,1375,1719,1591
"Os04g0449000",198,284,229,264,270,301
"Os04g0450500",257,324,154,157,142,104
"Os04g0488600",2671,2305,3081,3609,4397,4880
"Os04g0477300",156,196,125,236,151,164
"Os04g0557000",1835,1678,2127,2733,2907,3161
"Os04g0672800",1397,1760,1214,1437,1354,1381
"Os04g0471400",5481,5822,4537,5133,4582,4397
"Os04g0620500",352,352,319,330,332,333
"Os04g0548100",100,91,89,81,84,93
"Os04g0599700",204,117,92,192,227,158
"Os04g0462900",1695,2086,1522,1932,1706,1810
"Os04g0644700",14,12,2,36,4,24
"Os04g0436300",177,185,176,138,190,225
"Os04g0337201",2555,2224,1732,1993,1652,1798
"Os04g0252400",78,79,74,93,105,71
"Os04g0493100",1026,754,2186,5524,6602,5021
"Os04g0488100",200,91,106,190,159,220
"Os04g0348300",3000,2956,2404,2507,2335,2385
"Os04g0380000",216,185,183,200,235,272
"Os04g0518400",449,752,637,428,181,651
"Os04g0464100",117,418,367,189,110,48
"Os04g0683800",129,64,60,95,32,42
"Os04g0505200",8,12,14,32,48,220
"Os04g0615700",605,1025,524,456,414,535
"Os04g0614600",12398,12436,8240,9716,9411,8147
"Os04g0501700",730,597,594,716,726,788
"Os04g0122000",2437,2696,2949,1425,1557,980
"Os04g0660600",1966,2310,1796,1886,1605,1572
"Os04g0398600",1669,2255,1602,2004,1796,1652
"Os04g0667700",4672,3939,3666,4086,4375,4413
"Os04g0429100",735,734,556,767,773,901
"Os04g0667400",22,14,5,24,25,29
"Os04g0378200",33,34,21,28,42,24
"Os04g0534801",215,273,291,293,459,483
"Os04g0600300",347,363,153,233,78,194
"Os04g0640800",912,935,730,880,775,827
"Os04g0350000",800,718,601,824,678,702
"Os04g0496950",53,18,34,12,5,23
"Os04g0276600",140,138,91,97,107,107
"Os04g0303100",196,228,178,189,241,248
"Os04g0410400",32,24,23,35,31,37
"Os04g0662100",1160,979,789,885,861,820
"Os04g0510700",147,234,179,162,291,161
"Os04g0619400",4250,4988,4106,2878,2911,2682
"Os04g0175300",744,621,650,949,917,882
"Os04g0660100",501,382,362,335,471,449
"Os04g0224900",1435,1400,1016,1062,893,876
"Os04g0494100",92,62,104,74,12,10
"Os04g0379400",1633,1552,1852,2103,3111,3343
"Os04g0615850",236,275,237,279,262,272
"Os04g0108300",1112,1195,1022,1418,1452,1439
"Os04g0578700",617,656,478,536,544,639
"Os04g0474800",7419,10719,6472,5408,2515,1429
"Os04g0680400",3027,3670,2902,2015,2352,1529
"Os04g0628100",8926,10403,9956,10266,12231,11437
"Os04g0349700",447,479,334,603,519,490
"Os04g0405100",426,444,301,366,387,427
"Os04g0218701",49,47,23,37,17,33
"Os04g0690800",1069,1472,680,1300,1567,432
"Os04g0413000",112,114,107,145,191,208
"Os04g0337000",226,110,384,410,631,611
"Os04g0674300",30,47,57,39,59,65
"Os04g0620400",979,956,684,732,884,883
"Os04g0658300",3394,2890,3484,3881,4704,4338
"Os04g0485200",924,1019,700,1018,871,725
"Os04g0604600",1291,1292,1182,1430,1408,1401
"Os04g0548300",912,876,625,851,721,607
"Os04g0556300",859,868,694,891,684,847
"Os04g0560500",1172,850,689,1000,1080,1093
"Os04g0644200",6,2,10,14,15,16
"Os04g0414900",82,66,27,34,34,30
"Os04g0628900",1482,1491,1738,1703,3179,3027
"Os04g0634500",186,231,231,226,360,346
"Os04g0499100",6,9,13,21,7,12
"Os04g0414400",36,31,24,29,20,12
"Os04g0247500",7357,6774,8017,8867,11248,10990
"Os04g0580866",120,230,169,157,85,80
"Os04g0602400",611,886,746,1058,1253,1015
"Os04g0164300",806,727,916,1223,1438,1506
"Os04g0561000",13,15,11,14,13,28
"Os04g0115700",40,26,20,26,45,49
"Os04g0164900",96,106,74,238,154,231
"Os04g0602200",2415,2401,2248,3156,3874,3305
"Os04g0458400",375,549,444,485,721,681
"Os04g0672300",15,8,24,17,69,50
"Os04g0486600",7760,8763,5170,6490,6963,6749
"Os04g0107900",15,5,4,17,0,17
"Os04g0450400",898,1287,846,767,912,803
"Os04g0622800",10,8,15,26,18,20
"Os04g0266900",919,845,552,529,248,264
"Os04g0394500",4159,4054,3630,3515,3522,3736
"Os04g0507500",2231,1832,1776,1682,1802,1731
"Os04g0295100",67,69,65,75,46,73
"Os04g0616600",226,104,174,106,88,72
"Os04g0601500",69,104,85,139,153,145
"Os04g0464200",1333,1271,1006,1407,1274,1297
"Os04g0428500",12,2,13,6,16,18
"Os04g0390600",1045,1227,828,925,900,770
"Os04g0363700",434,424,377,404,420,363
"Os04g0529300",16,10,8,4,12,20
"Os04g0585300",2290,2232,1997,2243,2231,2166
"Os04g0337300",1019,1099,919,985,924,929
"Os04g0585050",11,23,37,54,71,57
"Os04g0683600",346,264,264,267,159,167
"Os04g0101800",168,235,185,169,301,254
"Os04g0647900",851,1143,732,546,323,320
"Os04g0271000",1327,1094,1217,1209,1252,1241
"Os04g0234600",30577,30045,35654,49320,60867,55218
"Os04g0286400",592,664,657,585,489,496
"Os04g0131850",180,156,161,159,127,77
"Os04g0544000",89,138,81,92,79,93
"Os04g0368000",115,175,156,126,125,111
"Os04g0201200",555,366,420,349,326,358
"Os04g0513400",625,455,556,354,153,327
"Os04g0538000",42,48,28,58,24,38
"Os04g0650000",38916,49349,30919,34060,39246,32939
"Os04g0691100",2175,2953,2392,2863,4105,3487
"Os04g0118700",978,1271,1348,2030,3322,2841
"Os04g0622000",27,48,19,34,60,35
"Os04g0416400",698,478,802,765,739,859
"Os04g0448600",1990,1582,1553,2447,2839,3351
"Os04g0635650",101,85,386,511,606,107
"Os04g0443200",100,152,136,74,131,130
"Os04g0499200",136,110,66,212,231,250
"Os04g0508100",680,709,579,577,576,563
"Os04g0556100",5,14,8,15,17,18
"Os04g0450701",12,6,8,6,10,20
"Os04g0170500",101,74,94,94,115,112
"Os04g0622600",2616,2988,1787,2199,2206,1877
"Os04g0602900",279,279,275,294,329,372
"Os04g0675500",5380,6091,4429,4581,4105,3952
"Os04g0559400",2833,2890,3081,2848,2991,2434
"Os04g0584300",282,201,244,366,453,434
"Os04g0541500",2451,2321,1734,1776,1538,1539
"Os04g0128700",405,942,530,445,337,285
"Os04g0455800",1813,1828,1982,1911,2748,2264
"Os04g0568800",626,620,466,560,499,494
"Os04g0640850",288,147,142,149,58,83
"Os04g0586200",470,483,475,630,789,709
"Os04g0583200",118,120,141,94,127,132
"Os04g0535400",385,545,410,416,355,278
"Os04g0653700",382,1197,548,260,70,18
"Os04g0302400",55,55,59,83,81,71
"Os04g0510300",348,365,315,377,395,389
"Os04g0281900",285,226,311,406,561,521
"Os04g0677700",461,421,491,453,525,479
"Os04g0438500",1273,1441,1294,1202,1389,1360
"Os04g0442000",2930,2593,2787,4691,5593,5722
"Os04g0430000",159,178,225,202,241,276
"Os04g0689500",46,19,236,188,405,375
"Os04g0508200",2642,2287,1977,1880,1947,1560
"Os04g0605100",737,1332,915,1222,1395,1030
"Os04g0643000",879,787,736,808,783,769
"Os04g0522800",263,347,142,255,235,175
"Os04g0659100",28054,24489,33518,42145,53942,50653
"Os04g0112100",70,103,89,108,71,115
"Os04g0655100",10,21,22,12,43,37
"Os04g0111900",1399,1338,1301,1264,1324,1319
"Os04g0591000",2458,1937,2074,2723,2990,3114
"Os04g0510600",408,542,538,468,666,659
"Os04g0432000",277,232,247,468,555,717
"Os04g0497000",893,1160,875,806,745,723
"Os04g0464800",1465,1134,1409,1854,2063,1904
"Os04g0451200",15036,24435,18531,21473,20219,14245
"Os04g0441900",4386,4311,3857,3921,4806,4022
"Os04g0655400",45,31,24,19,11,6
"Os04g0518100",2422,3275,2513,2622,3748,2900
"Os04g0451100",449,378,426,442,478,495
"Os04g0206300",29,14,15,8,6,8
"Os04g0388800",2317,2224,1777,1921,1576,1819
"Os04g0340800",6249,5347,6922,8343,8797,9831
"Os04g0378400",800,676,820,909,919,885
"Os04g0486500",6,18,12,4,10,10
"Os04g0600400",230,173,155,176,122,131
"Os04g0485800",3038,2352,1999,2338,1867,2104
"Os04g0618050",84,39,58,52,66,67
"Os04g0288500",2413,6199,2746,2979,2282,1450
"Os04g0688500",13259,26547,14604,10489,8200,1739
"Os04g0387900",42,48,58,66,108,128
"Os04g0347800",394,290,351,394,381,401
"Os04g0553300",10,10,18,10,14,24
"Os04g0662800",32,33,22,23,11,7
"Os04g0469700",237,173,170,230,373,382
"Os04g0514500",331,315,341,294,377,353
"Os04g0362375",228,243,339,337,455,251
"Os04g0431100",3438,3330,2605,2758,2234,2172
"Os04g0660500",3439,2885,4923,5347,7877,6965
"Os04g0356600",23,67,41,27,8,3
"Os04g0439600",49,128,70,48,38,34
"Os04g0530000",295,272,204,178,207,245
"Os04g0384200",204,240,156,219,203,180
"Os04g0405900",7432,8361,8183,9051,12519,12837
"Os04g0476000",478,372,418,472,613,592
"Os04g0681900",2835,3418,2946,2794,3035,2871
"Os04g0501500",117,197,176,164,185,170
"Os04g0269100",88,55,68,98,184,239
"Os04g0224600",456,486,383,369,432,413
"Os04g0603000",410,254,384,477,602,575
"Os04g0613400",181,195,143,195,164,254
"Os04g0616900",3469,3211,3407,4162,5855,5112
"Os04g0182800",839,953,699,670,742,752
"Os04g0508800",940,670,664,511,389,369
"Os04g0626100",1125,1142,834,1120,1290,1213
"Os04g0137500",619,719,432,584,460,402
"Os04g0450300",46,58,38,57,52,54
"Os04g0455900",2114,1874,1499,1702,1338,1388
"Os04g0589200",499,650,523,811,892,910
"Os04g0155500",1,32,14,10,13,13
"Os04g0596400",3730,3765,2880,2777,2375,2452
"Os04g0663800",446,559,316,510,536,485
"Os04g0644600",587,437,359,659,568,582
"Os04g0372800",2674,2932,2475,2631,2577,2405
"Os04g0485400",350,352,253,310,244,219
"Os04g0673800",48,40,11,26,2,26
"Os04g0192350",16,32,33,19,22,16
"Os04g0250050",96,139,135,136,211,187
"Os04g0490100",890,928,697,567,496,394
"Os04g0610700",3663,3472,3112,3218,3882,3842
"Os04g0250200",217,244,208,248,272,237
"Os04g0563300",373,434,379,443,295,349
"Os04g0692800",146,252,166,148,146,120
"Os04g0553000",194,234,195,260,206,257
"Os04g0539500",1027,1021,933,949,1040,989
"Os04g0494400",2290,2496,2443,2901,3549,3117
"Os04g0477000",94,88,121,133,238,246
"Os04g0541100",23,18,20,8,8,11
"Os04g0679900",1886,2230,1737,2022,2091,1823
"Os04g0252200",3750,3282,2973,3443,3432,3574
"Os04g0685500",362,212,166,238,357,230
"Os04g0456200",6,14,4,14,12,2
"Os04g0586100",848,1014,812,1071,1135,1259
"Os04g0530600",447,463,327,471,413,327
"Os04g0453200",150,190,237,369,596,403
"Os04g0627200",58,49,71,63,74,106
"Os04g0614650",1996,1070,966,1109,967,881
"Os04g0683900",3872,4451,4754,5294,6589,5891
"Os04g0687100",41,54,34,37,16,30
"Os04g0558700",20,14,36,22,74,77
"Os04g0457500",3424,4410,3375,2699,2061,1807
"Os04g0597800",68,113,94,60,28,7
"Os04g0416500",33,42,23,40,37,43
"Os04g0309100",444,345,325,421,402,485
"Os04g0517000",49,74,52,40,16,13
"Os04g0465100",16,4,8,22,20,17
"Os04g0568300",17,17,25,24,11,9
"Os04g0320700",3907,4308,3497,5326,6911,5004
"Os04g0492800",171,190,169,152,232,214
"Os04g0618950",4,13,10,2,14,7
"Os04g0530900",2,2,15,12,37,42
"Os04g0338950",97,966,195,510,64,89
"Os04g0674400",810,602,490,487,186,246
"Os04g0566600",236,326,227,197,162,187
"Os04g0648400",73,44,93,123,104,113
"Os04g0489800",23,14,11,8,13,4
"Os04g0517300",2905,2511,2470,2246,3164,2895
"Os04g0103500",1118,906,772,569,379,367
"Os04g0431000",71,102,57,75,42,57
"Os04g0598900",205,211,136,115,53,88
"Os04g0669800",7837,9149,6440,7194,10225,9168
"Os04g0465500",346,272,330,366,434,520
"Os04g0560700",1847,1792,1601,1582,1856,1740
"Os04g0295901",233,336,258,348,337,312
"Os04g0253000",232,269,246,497,465,470
"Os04g0678400",217,276,215,141,77,43
"Os04g0649500",152,149,130,72,174,101
"Os04g0446000",30,35,39,36,5,8
"Os04g0587300",213,262,199,360,440,536
"Os04g0529100",1,6,7,28,17,14
"Os04g0607400",1924,2326,2343,2712,3815,3531
"Os04g0639000",24,20,38,8,4,4
"Os04g0116900",13,13,8,6,0,14
"Os04g0470150",153,131,223,196,416,286
"Os04g0579200",32,28,21,49,64,58
"Os04g0432800",50,48,44,46,67,52
"Os04g0301700",1480,1480,1066,765,606,595
"Os04g0521700",32,10,6,10,6,6
"Os04g0491700",1712,1604,1557,1686,1967,1891
"Os04g0270100",4303,3697,2914,3415,2647,2770
"Os04g0382300",2117,2283,2019,1917,2644,2193
"Os04g0693000",3996,4671,3270,3618,3066,3229
"Os04g0626450",12,34,6,17,32,26
"Os04g0611400",5723,9623,5397,5643,4602,4239
"Os04g0338000",2277,2309,1888,2128,1891,2041
"Os04g0402300",1051,1137,940,1033,1173,1092
"Os04g0486400",89,97,102,103,103,107
"Os04g0598500",171,140,114,134,89,117
"Os04g0518650",144,159,103,130,121,140
"Os04g0229100",447,567,518,345,302,380
"Os04g0691433",11,23,10,4,7,3
"Os04g0498900",5,5,6,19,17,15
"Os04g0284600",128,124,109,121,94,151
"Os04g0467400",1194,968,910,1043,1094,1071
"Os04g0636900",1747,2338,1954,2496,2756,2498
"Os04g0661900",1636,1569,1163,1139,1155,919
"Os04g0422000",3750,3452,4734,6683,8409,7580
"Os04g0476100",1020,1774,1666,593,859,482
"Os04g0585700",1024,1227,957,1639,1637,1956
"Os04g0676700",1100,1414,1015,1164,1907,1585
"Os04g0191400",882,881,851,1976,1936,1651
"Os04g0162500",48,47,78,70,75,93
"Os04g0583700",380,317,319,491,551,604
"Os04g0490000",37,39,25,25,31,17
"Os04g0637400",2977,2621,2435,2670,2536,2534
"Os04g0346000",1592,1739,1334,1167,1233,1299
"Os04g0611300",300,295,275,315,319,309
"Os04g0668000",24,35,52,24,69,60
"Os04g0428950",1240,1396,1280,1559,1553,1624
"Os04g0452300",31,44,31,59,37,39
"Os04g0533000",2473,2573,2075,1876,1724,1729
"Os04g0679967",24,52,38,72,57,36
"Os04g0450000",236,427,266,196,58,71
"Os04g0456300",7,10,13,6,22,15
"Os04g0692850",697,667,613,700,604,623
"Os04g0546800",2095,2491,3516,3161,5859,3290
"Os04g0340300",292,484,357,288,236,233
"Os04g0105300",219,346,258,304,266,238
"Os04g0393900",202,224,199,147,173,165
"Os04g0561600",134,104,81,113,91,92
"Os04g0132300",676,573,539,617,624,490
"Os04g0533500",2704,3754,2492,3173,4295,3409
"Os04g0574600",975,939,787,863,803,881
"Os04g0583500",183,149,165,223,188,162
"Os04g0419100",161,126,140,49,16,2
"Os04g0534600",1573,1759,2179,2885,4923,4396
"Os04g0450250",15,12,9,4,6,14
"Os04g0474500",83,77,83,75,60,100
"Os04g0546300",460,484,626,835,1056,1033
"Os04g0661200",797,728,635,727,830,953
"Os04g0634900",22,12,22,38,50,10
"Os04g0620700",7092,6365,5462,5517,6044,5569
"Os04g0448100",24,19,26,32,10,36
"Os04g0495300",42,46,24,50,63,80
"Os04g0613800",3149,2411,2162,2115,1863,2274
"Os04g0310400",330,230,251,527,1557,2140
"Os04g0555600",826,731,589,576,487,568
"Os04g0556000",73,98,118,46,97,81
"Os04g0457000",14,7,11,29,28,66
"Os04g0650300",107,95,73,58,26,52
"Os04g0531750",108,77,78,108,97,140
"Os04g0110400",251,255,282,183,176,236
"Os04g0432100",45,46,33,50,4,4
"Os04g0620000",43635,38109,31938,38815,33555,34606
"Os04g0600200",2118,1469,820,1125,487,873
"Os04g0430950",966,1116,830,826,638,741
"Os04g0414300",359,437,322,331,336,315
"Os04g0527000",42,58,34,12,8,7
"Os04g0549400",23,30,38,18,49,41
"Os04g0503200",109,85,77,123,123,209
"Os04g0623100",1241,1348,1626,1431,2098,2208
"Os04g0663500",159,152,122,118,160,187
"Os04g0306800",3976,3681,3297,3747,4640,4658
"Os04g0531100",32,18,34,26,28,20
"Os04g0409200",612,452,598,655,1036,998
"Os04g0669500",542,633,609,714,561,591
"Os04g0209200",2872,2663,1587,1001,429,329
"Os04g0644675",405,464,381,443,396,369
"Os04g0613900",1108,770,551,827,1004,1725
"Os04g0635000",18,26,19,10,8,6
"Os04g0632100",444,299,437,513,590,569
"Os04g0625800",663,784,597,760,829,823
"Os04g0469000",2681,2925,2154,1393,2156,1797
"Os04g0449500",39,51,37,34,27,15
"Os04g0244500",482,361,345,350,276,330
"Os04g0667800",3206,3360,2853,3868,3809,3721
"Os04g0411300",10,18,16,6,4,14
"Os04g0177400",54,33,55,65,75,99
"Os04g0437600",10210,10553,9768,9550,9811,8581
"Os04g0470500",27,54,26,52,70,28
"Os04g0603300",43,32,32,21,34,56
"Os04g0627900",209,228,125,52,10,70
"Os04g0490700",1071,1131,965,1041,1261,1353
"Os04g0463100",890,917,1209,1293,1350,1587
"Os04g0636300",489,341,375,594,588,606
"Os04g0429450",1269,1894,1393,1591,1663,1829
"Os04g0405600",5526,5384,4604,4958,4657,4611
"Os04g0528100",585,610,490,595,562,613
"Os04g0165600",179,168,146,185,174,169
"Os04g0480400",679,584,471,536,717,676
"Os04g0650900",565,534,547,717,732,644
"Os04g0625900",691,624,491,630,685,555
"Os04g0118400",285,354,365,479,361,347
"Os04g0585400",55,73,25,60,93,79
"Os04g0541700",891,549,424,914,810,774
"Os04g0564700",235,220,150,218,201,230
"Os04g0486950",4804,4345,4219,1301,1904,1111
"Os04g0521800",1891,2736,1699,1819,1642,1872
"Os04g0167800",389,644,273,287,115,118
"Os04g0507800",280,219,310,365,323,271
"Os04g0346800",474,804,667,893,1044,967
"Os04g0582700",112,198,83,66,25,21
"Os04g0111200",1704,1168,1273,1143,1374,2714
"Os04g0448800",250,244,243,287,273,338
"Os04g0421900",5096,4709,3714,4196,3724,3591
"Os04g0527800",564,679,531,566,469,558
"Os04g0650700",2052,3353,1934,2327,6423,5795
"Os04g0619300",846,1062,904,615,433,312
"Os04g0660400",3937,4287,3671,3447,3349,3501
"Os04g0596300",707,554,532,547,473,508
"Os04g0452350",56,18,25,10,18,19
"Os04g0272700",296,285,285,323,519,521
"Os04g0629600",50,20,30,113,101,134
"Os04g0584600",17974,20124,17274,11982,14580,11709
"Os04g0283900",113,206,205,177,219,205
"Os04g0444800",661,697,599,1609,1687,2780
"Os04g0429800",34,22,38,24,31,26
"Os04g0587451",124,143,121,128,180,118
"Os04g0387300",103,91,85,101,120,113
"Os04g0601800",1344,1235,1180,1839,2785,2331
"Os04g0626500",1049,881,962,1211,1320,1265
"Os04g0102700",2824,3025,2088,2233,1988,1561
"Os04g0303900",2418,2380,2555,2923,3515,3247
"Os04g0619900",31,21,31,55,42,78
"Os04g0117300",26,52,32,30,45,22
"Os04g0487400",142,309,200,188,182,116
"Os04g0525000",1733,1891,2057,2970,4136,3620
"Os04g0663100",3297,3180,2673,2827,3123,2816
"Os04g0555400",2947,2754,2302,2598,2621,2413
"Os04g0629000",2620,2631,2281,2133,2232,2245
"Os04g0617700",67,107,115,78,108,124
"Os04g0540200",836,1092,1013,979,1339,1122
"Os04g0463800",249,158,167,205,214,209
"Os04g0679400",1354,1662,1515,1169,1937,1366
"Os04g0530300",1140,903,888,879,1466,1328
"Os04g0687300",363,358,346,403,343,409
"Os04g0686650",2297,2502,2241,1764,1828,1240
"Os04g0106000",72,95,57,87,64,62
"Os04g0128300",2418,2287,2717,3001,3330,3190
"Os04g0397700",231,307,209,192,185,164
"Os04g0162701",32,28,56,16,28,18
"Os04g0643300",1020,911,934,806,745,769
"Os04g0131900",1456,1470,1276,1330,1544,1639
"Os04g0638100",199,275,320,285,392,322
"Os04g0498101",18,42,15,21,17,7
"Os04g0271450",175,117,124,185,162,218
"Os04g0390000",6075,6708,4910,4964,4852,4682
"Os04g0421850",92,149,107,191,159,105
"Os04g0618200",3952,4772,3435,2431,1758,1555
"Os04g0560400",140,131,93,152,172,165
"Os04g0663200",496,461,357,456,416,366
"Os04g0275100",121,103,81,86,63,22
"Os04g0180400",33,92,47,56,5,4
"Os04g0212450",6,8,2,17,58,48
"Os04g0170166",80,78,59,92,107,106
"Os04g0417600",234,235,200,251,238,135
"Os04g0386500",1367,1036,1034,1052,1052,1039
"Os04g0592600",4626,5312,5510,4660,7576,8435
"Os04g0224000",301,475,328,353,250,266
"Os04g0110600",1603,1488,1452,1504,1749,1780
"Os04g0119200",52,38,64,37,43,24
"Os04g0641000",1476,1360,1065,1272,1153,1081
"Os04g0376600",96,72,49,77,60,24
"Os04g0612900",357,408,244,326,317,265
"Os04g0479700",365,364,270,311,189,292
"Os04g0409600",1792,1854,1545,1728,1639,1524
"Os04g0388000",16,4,23,21,33,52
"Os04g0388700",932,787,954,879,1642,1154
"Os04g0103400",7,11,6,11,10,4
"Os04g0437500",35,52,31,50,20,30
"Os04g0481300",193,253,318,408,657,682
"Os04g0102600",1382,1653,1305,1439,1375,1314
"Os04g0218350",713,797,721,834,778,800
"Os04g0485000",2036,2156,1535,1695,1554,1606
"Os04g0482000",4509,6796,4155,4335,4410,3644
"Os04g0487000",391,426,349,445,391,464
"Os04g0657900",481,612,621,1115,1307,1139
"Os04g0598800",3275,4703,3070,1965,2208,1350
"Os04g0606800",1950,2398,1618,1873,1884,1758
"Os04g0442800",397,566,630,543,681,639
"Os04g0119400",9513,10245,9108,6577,7523,5627
"Os04g0584002",21,10,18,20,25,33
"Os04g0674200",745,892,636,719,718,680
"Os04g0533300",10365,10230,9944,12680,16143,13342
"Os04g0372775",19,40,32,17,23,28
"Os04g0310500",866,1229,828,857,915,848
"Os04g0518600",10,58,24,10,6,5
"Os04g0692600",515,603,553,805,855,914
"Os04g0501000",5847,6141,4807,5261,4774,4788
"Os04g0379500",1287,1112,1262,1338,1525,1564
"Os04g0379800",65,42,28,48,28,46
"Os04g0499500",23,23,14,30,22,21
"Os04g0596500",111,97,80,158,93,150
"Os04g0538700",2640,3083,2520,3136,4079,3578
"Os04g0388900",473,425,457,508,450,437
"Os04g0599900",3027,3149,2580,2735,2674,2512
"Os04g0106500",17,12,9,24,63,36
"Os04g0685800",2268,2594,2084,2858,2854,2672
"Os04g0452000",8417,8841,6469,6314,5401,5077
"Os04g0412300",369,294,363,374,501,570
"Os04g0555000",290,381,283,328,428,468
"Os04g0504800",1855,2548,1747,1959,1790,1803
