"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os07g0102100",869.585450517426,1.80579209018493,0.355780331414312,5.07558156182067,3.86312599603645e-07,1.97708146775696e-05
"Os01g0762300",1368.50953000721,1.27517483588682,0.251396344588406,5.07236824773478,3.92895148326258e-07,1.99586468918301e-05
"Os01g0662700",1346.438419614,1.05975379657618,0.209040420967515,5.06961185626807,3.98627806685978e-07,2.01048252114675e-05
"Os01g0915600",3158.02063762769,1.4475005096833,0.285641576369785,5.06754138553485,4.02986904546819e-07,2.01188068848863e-05
"Os05g0103300",989.41213794857,1.19537518996481,0.235859246475735,5.0681718347972,4.01654731199072e-07,2.01188068848863e-05
"Os01g0546400",29.2343616599869,3.19832776665963,0.631978892547254,5.06081422081748,4.17469839131286e-07,2.05923252105177e-05
"Os04g0608100",4305.1625250383,1.60273641816263,0.317398219203908,5.0496074684432,4.42718821254917e-07,2.168636597656e-05
"Os05g0560000",13812.7948085065,1.2485568149539,0.247453312056246,5.04562579736295,4.52039357268263e-07,2.20940472610963e-05
"Os03g0178200",1480.79289121252,1.10566455832011,0.219307123906489,5.04162627563142,4.61592101643107e-07,2.24617818076484e-05
"Os03g0400901",107.180567447001,1.41756553779424,0.2812829271758,5.03964301007244,4.66401005465183e-07,2.26460189956241e-05
"Os03g0375200",138.303322115298,1.77197998655499,0.351895186577552,5.03553346037165,4.76519877574222e-07,2.30867103049691e-05
"Os10g0530500",1758.4031596837,1.77354680907248,0.352293083739311,5.03429357808473,4.796141727097e-07,2.31858895152084e-05
"Os06g0699050",294.857002545872,2.20352925189352,0.437797753878335,5.03321278460896,4.82327241300765e-07,2.32662471669722e-05
"Os04g0691600",3521.53654678512,1.00963694575332,0.200863998326836,5.02647041860877,4.99589505596296e-07,2.40465461813209e-05
"Os12g0583300",356.362437853466,2.43129043076427,0.48422548202329,5.02098819873204,5.14063182015885e-07,2.45596641185699e-05
"Os06g0101600",15324.5016725588,1.11988267533958,0.224187160814181,4.99530245743108,5.87436276248649e-07,2.75559885432655e-05
"Os03g0785200",487.189243305374,1.17201109081447,0.234900485470668,4.9893940766709,6.05689746337903e-07,2.82327929971948e-05
"Os03g0684700",354.466092620588,1.96183325244561,0.394348193191295,4.97487572231361,6.52895132469509e-07,2.99911849128784e-05
