"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Os02g0527900",468.389691884048,-0.795309208671916,0.309152964375849,-2.57254272258903,0.0100954495128229,0.0458885952911951
"Os12g0638900",2182.90823795193,-0.350282204453889,0.136166735143333,-2.57245063623778,0.010098135546951,0.045891383239951
"Os01g0189700",2205.60725602969,0.326984967425723,0.127116967819004,2.57231566356509,0.0101020736669433,0.0458998590313549
"Os01g0909400",161.183841364038,1.38578465744192,0.538756308555557,2.57219198260026,0.0101056835275973,0.0459068401691693
"Os01g0521400",1503.77030710405,-0.408044217197757,0.158642907760992,-2.57209239893981,0.0101085908979807,0.045910627912244
"Os02g0219400",642.947609269956,-0.411038622769642,0.159854452222914,-2.57133046376749,0.0101308604511414,0.0460023341363253
"Os04g0499800",369.237254607824,0.413082536888097,0.160702066901269,2.57048677004187,0.0101555705692527,0.0461050826273988
"Os09g0456800",63.8642547480819,-1.59889764618796,0.622039293292077,-2.57041261449251,0.0101577450018242,0.0461055006325114
"Os02g0697900",105.079750363425,0.761849271151047,0.296454299731501,2.56987087669518,0.0101736427350606,0.0461681950803394
"Os02g0275300",33.1037498963119,-1.24592127280513,0.484892942705843,-2.56947701868483,0.0101852147195802,0.0461988501215375
"Os10g0341101",66.6553453956633,0.857981334850968,0.333912079013918,2.56948277338361,0.0101850455558341,0.0461988501215375
"Os09g0557600",110.94505427393,-0.896959626680778,0.349089232583484,-2.56942793692805,0.0101866576167899,0.0461988501215375
"Os02g0672100",2921.66148268212,-0.366933235734696,0.142819621339233,-2.56920745408739,0.0101931415792888,0.0462187892088948
"Os01g0955700",1595.07933782392,-0.704088788218025,0.274072852607966,-2.56898405485331,0.010199715054337,0.046239125925077
"Os11g0240800",633.470564458872,0.560688688150225,0.218271871783015,2.5687629082487,0.0102062259630095,0.0462591707363345
"Os03g0183100",3705.46925670255,0.348253566950344,0.135587195181168,2.56848418823781,0.0102144371946713,0.0462869123878873
"Os06g0146800",104.257678163869,-1.587981595661,0.618280917331714,-2.56838202691776,0.010217448391053,0.0462910834512595
"Os04g0387900",74.3961201597958,0.984479974291797,0.383322582940417,2.5682806547425,0.0102204371085344,0.0462951509861007
"Os04g0494400",2776.7849723795,0.366681108594087,0.142780592315894,2.5681439098027,0.0102244699408041,0.0463039453792891
"Os03g0689833",139.762483989124,-0.654767161945772,0.2549715981377,-2.56800038407477,0.0102287042732342,0.0463041793730687
"Os02g0614500",2580.95221104917,-0.488152843972872,0.190086054799323,-2.56806236779559,0.0102268754223137,0.0463041793730687
"Os08g0397900",2315.50468145419,0.515404116921413,0.200733354612769,2.56760575697881,0.0102403547096198,0.0463474435048431
"Os10g0524700",104.876367358324,-0.979132349529112,0.381401154691652,-2.56719817830836,0.0102523999094315,0.0463924762711471
"Os03g0760500",173.543400772486,0.759824134120624,0.296000486944463,2.5669692032067,0.0102591723572709,0.0464136361181722
"Os01g0833000",257.230567307581,0.638111491104707,0.248618102657676,2.56663325913692,0.0102691158573628,0.0464301601384254
"Os04g0517000",40.4543586023187,-1.37109712912324,0.534183924852502,-2.56671357061489,0.0102667379639168,0.0464301601384254
"Os09g0572000",108.589311085995,-0.898313127163297,0.349996411125352,-2.56663525284425,0.0102690568209682,0.0464301601384254
"Os04g0497000",860.211197334063,-0.393920669806119,0.153543308118082,-2.56553460150263,0.0103016945977611,0.0465679502019249
"Os12g0233300",3037.59119778365,0.459539342084183,0.179147651503282,2.56514298807743,0.0103133294175741,0.0466110280944087
"Os02g0437200",5527.50851424154,-0.435857678857088,0.169973452928656,-2.56426913348659,0.0103393337778139,0.0467190181988933
"Os01g0719700",1659.11660544017,0.414591095355706,0.161723052537047,2.56358687801006,0.0103596770353676,0.0468013893572892
"Os01g0337900",1222.39121904886,-0.481189669554552,0.187721562774974,-2.56331591555823,0.0103677663773429,0.0468225061108016
"Os03g0708100",1935.7815111502,-0.44504303854038,0.173645869931112,-2.56293477476278,0.0103791545093634,0.0468225061108016
"Os03g0843100",298.812705814222,-0.576175777827937,0.224794383183129,-2.56312355170616,0.0103735126395703,0.0468225061108016
"Os02g0681700",539.164420975397,-0.816960867300039,0.318737039097935,-2.56311870629199,0.0103736574175927,0.0468225061108016
"Os02g0122200",2172.42863253723,-0.413371429566008,0.161268431886922,-2.56325075359979,0.0103697125676263,0.0468225061108016
"Os04g0688100",26409.2276241817,-1.44989606321007,0.565705035236843,-2.56298949611266,0.0103775188023481,0.0468225061108016
"Os08g0500600",42.321586711891,1.00963762241214,0.393924355250337,2.56302411606542,0.0103764840761086,0.0468225061108016
"Os01g0117700",47.4058541029789,1.0385630589425,0.405373319614493,2.56199164742802,0.0104073821399029,0.0469200022595917
"Os03g0684300",79.8096440626991,1.06039853990453,0.413895345500107,2.56199677390248,0.0104072285209902,0.0469200022595917
"Os04g0653700",408.835824011394,-2.62955906939818,1.02631747593032,-2.56213026774641,0.0104032289813162,0.0469200022595917
"Os11g0129600",182.502299176089,-0.561400677220082,0.219131973047545,-2.56192955054658,0.0104092430829283,0.0469200022595917
"Os05g0350500",3755.34215215086,-0.494819112500152,0.193245674041088,-2.5605701910561,0.0104500551390123,0.0470943763144457
"Os03g0263400",622.234246932129,0.449759701096953,0.175674489275123,2.56018789610702,0.0104615584014624,0.0471186895735978
"Os02g0195300",1445.82099419622,-0.275493006667843,0.107606943229345,-2.56017872453341,0.0104618345126149,0.0471186895735978
"Os12g0143100",1171.5492279326,0.330088721805743,0.1289303926341,2.56020876894808,0.0104609300466351,0.0471186895735978
"Os01g0748600",2137.28349742009,-0.339011447656996,0.132429958232749,-2.55993018634933,0.0104693192486114,0.0471236425052866
"Os05g0562000",1699.93194209646,0.48885252863261,0.190956299593668,2.56002305068138,0.0104665220787601,0.0471236425052866
"Os08g0526200",74.1335096087785,-0.973168730538145,0.380152964645354,-2.55993986906302,0.0104690275641942,0.0471236425052866
"Os12g0261300",102.762699162558,0.817227422732514,0.319265424472642,2.55971163830972,0.0104759047663637,0.0471437006975729
"Os01g0723600",870.751873567625,-2.38414225954431,0.931448311174095,-2.55960768938331,0.0104790383570738,0.0471482195212298
"Os09g0400400",120.839413360948,-1.72479473040614,0.673896922784559,-2.55943405006102,0.0104842746584273,0.0471621952889557
"Os08g0295300",4216.91253360439,-0.37239718159659,0.145550015839363,-2.55855129557381,0.0105109311896805,0.0472725020253331
"Os10g0400900",2456.78728249414,-0.377911343197915,0.147713656625351,-2.558404901968,0.010515357659942,0.0472828054323265
"Os06g0329900",300.645495907845,-0.733400763168586,0.286723004766579,-2.55787206110527,0.0105314830536466,0.0473360873509522
"Os07g0259700",1000.21279753073,0.431040369566118,0.168510973590864,2.55793649743346,0.010529531844855,0.0473360873509522
"Os04g0540500",1587.70403448639,-0.467573099648742,0.182810071282241,-2.55769879837121,0.010536731250906,0.0473500642635093
"Os08g0554400",3567.2263621769,0.378187837322197,0.147921827078264,2.5566736484542,0.0105678310805248,0.0474801842438919
"Os02g0161000",747.525569559532,-0.331412703546353,0.129637393562362,-2.55645916999193,0.0105743480018818,0.0474998253417863
"Os12g0442700",22.7821373223263,1.34039473051536,0.524362160459326,2.5562384771266,0.0105810574787841,0.0475203232530953
"Os02g0580400",336.712584356953,-0.471246223481771,0.184401066908612,-2.55555041726151,0.0106020001003392,0.0475950697935138
"Os02g0209050",104.58439234841,-0.774431803283278,0.303034510459063,-2.55558946771476,0.0106008105275222,0.0475950697935138
"Os05g0280350",184.32857500838,-0.612509074064744,0.239685850251982,-2.55546613795021,0.0106045678599908,0.0475969464804494
"Os07g0604000",2007.81918274419,0.717326932269498,0.28071251994725,2.55537919150985,0.0106072174593739,0.0475991896570727
"Os08g0163500",4215.49297545921,0.48503654625665,0.18985072630827,2.55483113332457,0.010623932500493,0.0476645368780982
"Os07g0621300",1104.34718326801,0.423581090986353,0.16581112245672,2.5545999852749,0.0106309892270116,0.0476865341319415
"Os03g0815800",1282.42737832156,0.574028369163082,0.22471276309714,2.55449829040168,0.010634095193365,0.047690804471601
"Os06g0675600",391.385479780765,-0.833778794209666,0.326487214200752,-2.55378697218136,0.0106558428578171,0.0477786587110019
"Os12g0596201",35.378844591548,1.69584164889092,0.664070430767406,2.55370751402255,0.0106582746456895,0.0477798864001239
"Os03g0248400",11.0211450264794,1.8831657685868,0.73747535460285,2.55353044252026,0.0106636956295889,0.0477945111203904
"Os02g0805100",29.5763065923602,1.31716544967667,0.515947746410203,2.55290474440693,0.0106828708090302,0.047870763526156
"Os11g0696600",6198.51970335649,0.487345385579398,0.190917693863997,2.55264651335337,0.0106907935061839,0.0478965720397446
"Os05g0489100",362.357089120294,-0.420031523892362,0.164561569675575,-2.5524277917404,0.0106975081141625,0.04791695876101
"Os05g0422900",1092.45310836469,0.516788645267537,0.202487844320042,2.55219589601995,0.0107046312537058,0.0479391667856592
"Os01g0837600",8323.09482861087,0.55880268841386,0.218965684008559,2.55201033414905,0.0107103341938836,0.0479550069538477
"Os06g0318533",182.991153577319,1.39952913822717,0.548447986833546,2.55179920762828,0.0107168261069329,0.0479743725906997
"Os05g0346300",3188.374679496,-0.264188411678663,0.103552855117384,-2.55124217849126,0.0107339709484848,0.0480414090904392
"Os06g0128200",2782.89690132434,-0.283228598695503,0.111024064702832,-2.5510559305642,0.0107397089250499,0.0480492009028312
"Os05g0566300",845.395360157235,0.398408423532027,0.156174609247919,2.55104479179182,0.0107400521777748,0.0480492009028312
"Os03g0781501",783.974389836494,-0.503712440260756,0.197462939634563,-2.55092140931841,0.010743854988021,0.0480518430311851
"Os12g0118800",9433.87018844161,-0.271422209773027,0.10640316206911,-2.55088480920083,0.0107449832820287,0.0480518430311851
"Os04g0566600",220.678388729941,-0.558016376718447,0.218775594453557,-2.55063357552392,0.0107527310587139,0.0480767807695849
"Os10g0343951",26.9395535754797,-1.59481165127719,0.625342431815298,-2.55030135512736,0.0107629840051408,0.0481129070982883
"Os02g0539600",11245.4773716235,0.382490331835934,0.14999520858523,2.55001700016702,0.0107717666365557,0.0481424475373394
"Os01g0976450",433.150901955036,-0.429449719297279,0.168417791869687,-2.54990707650154,0.0107751634630995,0.0481479100376361
"Os03g0599800",14762.6201895614,-0.421087230363473,0.165153030198426,-2.54967910584233,0.0107822111762502,0.0481696807210159
"Os01g0771200",658.315155796853,-0.500353052842013,0.196259180606721,-2.54945043230696,0.0107892847354785,0.0481915580650049
"Os03g0805600",2912.78821488713,0.426718422952727,0.167416788861468,2.54883889396435,0.0108082217250944,0.0482664052471391
"Os03g0191000",9395.673214139,-0.22547996157104,0.0884816345618204,-2.54832500199238,0.0108241578224048,0.0483250650334814
"Os07g0590600",743.597328699353,0.415160263053229,0.162922678370544,2.54820425986986,0.0108279051366741,0.0483250650334814
"Os10g0538950",17.9972861257595,-1.92146984274665,0.754031852193389,-2.54826084224071,0.0108261489205792,0.0483250650334814
"Os01g0940700",5858.74869663913,-1.46584131940384,0.575294315270519,-2.5479850582472,0.0108347111560318,0.0483323810308922
"Os04g0410200",260.625028080675,0.57647636854787,0.2262403095055,2.54807098614694,0.0108320427166039,0.0483323810308922
"Os08g0376300",179.16487328836,0.69974300708429,0.274630820501759,2.5479405618271,0.0108360931953096,0.0483323810308922
"Os01g0871350",415.513421902108,-0.67762744360021,0.265967675228697,-2.54778120317644,0.0108410440906716,0.0483447245139091
"Os01g0636700",2046.41983974154,-0.309092221465291,0.121331237605543,-2.5475073654995,0.010849556274048,0.0483534672833527
"Os04g0691400",334.251630964567,-0.638506013558476,0.25063259978204,-2.54757766592912,0.0108473704342016,0.0483534672833527
"Os07g0262200",3218.61663114551,-0.309264059144535,0.121397816329892,-2.54752571746536,0.0108489856215944,0.0483534672833527
"Os04g0340300",313.062803585647,-0.613058663619057,0.240684606693375,-2.54714529542005,0.0108608202621502,0.0483939266299592
"Os09g0426000",271.470393444883,-0.511032434335755,0.200636754054321,-2.54705294024741,0.0108636950917636,0.0483969965848569
"Os11g0521500",4385.41236686033,0.368013632740267,0.144524133486003,2.54638186622241,0.0108846045883026,0.0484803923133388
"Os06g0571400",3695.86277280673,-0.363186774387185,0.142653046767247,-2.54594474227923,0.0108982438385374,0.0485291596275239
"Os07g0170800",249.422959829774,0.849983418482638,0.333864876432184,2.54589050386464,0.0108999372579232,0.0485291596275239
"Os06g0251100",981.669852195589,-0.639492909077849,0.251249515314374,-2.54525031929987,0.0109199426311336,0.0486084539195676
"Os03g0562000",2010.26576497303,0.425273484711908,0.167092083775958,2.54514442037917,0.0109232550506203,0.0486134251408613
"Os03g0277100",2283.3419032109,-0.501465308650811,0.197048172256432,-2.54488688176321,0.010931314344979,0.0486156951196812
"Os02g0814000",242.885566155369,-1.01892062129551,0.400385733086755,-2.54484747356053,0.0109325480331012,0.0486156951196812
"Os08g0547100",191.566476599243,-0.548812802171482,0.215645379883445,-2.54497825303799,0.0109284544099378,0.0486156951196812
"Os08g0537001",368.019504879014,0.515696484555126,0.202634443702643,2.54495965805244,0.0109290363819655,0.0486156951196812
"Os09g0467100",1176.40696026488,-0.302563075923511,0.118897678579317,-2.54473493123477,0.0109360718928141,0.0486215999555815
"Os03g0427000",2108.37893096127,0.564664216161439,0.221962462078143,2.54396266321215,0.0109602799386807,0.048719445517432
"Os01g0236800",584.302625826079,0.465609447052374,0.18303384397416,2.5438434605466,0.0109640207868648,0.0487262914977867
"Os12g0460100",160.789767341764,-1.44468801225636,0.567971720747951,-2.54359144915503,0.0109719332071106,0.0487516703067701
"Os02g0148400",1077.87703289055,0.306842492116826,0.120642278006075,2.54340764438629,0.0109777073385079,0.0487675397636241
"Os03g0208900",1608.76680385252,-0.276455750507694,0.108707259910005,-2.54312132176418,0.0109867073942868,0.0487808395200778
"Os03g0660050",103.51007578347,0.888476249805242,0.349366021940865,2.54311007369695,0.0109870610916045,0.0487808395200778
"Os02g0829800",171.25921284548,-0.57405494739899,0.225730197552252,-2.54310213530961,0.0109873107215856,0.0487808395200778
"Os12g0566600",35.4592899280448,1.04541638197998,0.41111865790951,2.54285803348308,0.0109949891912603,0.0488051434810935
"Os07g0227400",930.438254039126,0.394945747624171,0.155325449882063,2.54269823730785,0.0110000183233807,0.0488176800356727
"Os03g0722200",835.622383677615,0.559171516373236,0.219971702196837,2.54201568105734,0.0110215228669465,0.0488979930405419
"Os02g0123600",1578.41730756312,-0.335594220674948,0.132020604113677,-2.54198367692654,0.0110225321017725,0.0488979930405419
"Os01g0210600",3560.49051979127,0.412545862446482,0.162314525495364,2.54164475537505,0.0110332248693741,0.0489258225180879
"Os10g0554200",2933.71097666802,2.03525517373407,0.800759635644784,2.54165555197503,0.0110328841011872,0.0489258225180879
"Os10g0511600",2710.90434931085,-0.436182239948029,0.171628435055932,-2.54143341577333,0.011039897168668,0.0489456073711409
"Os06g0731900",787.82796666021,0.449540044378944,0.176918327038513,2.54094672894507,0.0110552762166494,0.0489941694781494
"Os12g0507500",326.661058760362,0.613666109399459,0.241505520810988,2.5410024058197,0.0110535158930498,0.0489941694781494
"Os06g0206300",126.913365939971,0.634764311228095,0.249823336066302,2.54085275308161,0.011058247995996,0.0489975322952468
"Os03g0165375",140.692498422879,0.928184436354547,0.365352974945671,2.54051424240509,0.0110689585326192,0.0490189107667524
"Os02g0675700",24.1371901515373,1.83645682702008,0.722853609938255,2.54056533960859,0.0110673412178844,0.0490189107667524
"Os06g0158100",278.140814303309,-0.839112493778943,0.330304577413789,-2.54042042150613,0.0110719286728029,0.0490189107667524
"Os08g0425200",2099.49844490947,0.409947459160767,0.161369201279374,2.54043185385194,0.0110715667148202,0.0490189107667524
"Os07g0563400",873.212718475867,1.88021271435355,0.740155966205088,2.54029258724176,0.0110759767325103,0.0490270293551601
"Os06g0216800",1237.2844358731,-0.777007417295401,0.305903691822508,-2.54003935900924,0.011083999458502,0.0490527347612817
"Os01g0527400",2108.93049452951,-0.262849763910751,0.103519204298913,-2.53914011116013,0.0111125309804802,0.0491691743482836
"Os06g0612200",789.209054868163,-0.379952123264247,0.149657679726883,-2.53880805821417,0.0111230829064854,0.049202801669114
"Os11g0498600",97.1412391119008,1.18097630652577,0.465178192888506,2.53876111258042,0.0111245754552904,0.049202801669114
"Os02g0680700",3865.17133269191,0.272859750715402,0.107483835249714,2.53861196971132,0.0111293183548725,0.0492041209455337
"Os05g0154600",4329.61244501142,0.57259982786399,0.225554286116478,2.53863421406364,0.0111286108472005,0.0492041209455337
"Os03g0804300",2257.08997982701,-0.314425309435813,0.123897084747183,-2.53779425139349,0.0111553545894745,0.0493093843013687
"Os03g0841800",494.473263327609,0.452233789957285,0.178224507963278,2.5374388467969,0.0111666875648401,0.0493496266213823
"Os06g0326400",1313.42893730595,0.668283934283579,0.263417084782103,2.53698022220685,0.0111813270826695,0.0493956752842609
"Os07g0159800",4278.22449450693,-0.524368483191504,0.206690633880325,-2.53697264044929,0.0111815692391814,0.0493956752842609
"Os01g0521250",9.79479455908764,-2.15279557947653,0.848709463544026,-2.53655187310734,0.0111950155847299,0.0494422465105128
"Os08g0104600",20836.0111883613,0.584596384003214,0.230473363707773,2.53650302403035,0.0111965775711897,0.0494422465105128
"Os03g0825500",1041.77818093266,0.506014312864742,0.199502038586318,2.53638667780233,0.0112002986100006,0.0494488158572331
"Os09g0382300",307.909565545773,0.631048970163093,0.248908680056592,2.53526301300387,0.0112362927401489,0.0495978384289545
"Os05g0555100",8.07743157669476,2.30795882581472,0.910401683654952,2.53509947010319,0.0112415400316295,0.0496097292431827
"Os12g0590400",1034.73057631066,0.38917147576395,0.153516933619875,2.53503940306404,0.0112434678353413,0.0496097292431827
"Os03g0672300",186.126611301804,-0.790769010849841,0.311948766070018,-2.53493232498426,0.0112469051490595,0.0496150083493377
"Os03g0109800",276.875490686206,0.454023237362692,0.179144085841338,2.53440260241024,0.0112639235056217,0.0496801853262889
"Os06g0185400",83.8778701682757,-1.00083693727369,0.394929623122737,-2.53421591766149,0.0112699265593902,0.0496967623882612
"Os02g0684000",81.3708179595347,-0.805489320778307,0.317913336328246,-2.53367578120924,0.0112873112457821,0.0497635122048709
"Os05g0143800",244.81180968885,-0.84432147055794,0.33329301360261,-2.53327083406746,0.0113003603792235,0.0498111246578512
"Os06g0232100",6509.84102401035,-0.256564101151841,0.101287242395317,-2.53303471478164,0.0113079753358943,0.0498347694888607
"Os04g0487200",6688.5493834556,-0.470258967418574,0.185665340867896,-2.53283119628219,0.0113145425577182,0.0498464471892912
"Os10g0509200",1828.29757043307,0.345861675893904,0.136552389323923,2.53281306615198,0.0113151277527383,0.0498464471892912
"Os12g0430000",1120.6618613254,-0.347829250389039,0.137342222995282,-2.53257332525474,0.011322868513666,0.0498706249773382
"Os10g0436900",76.197346950577,1.25255524236328,0.494609234148109,2.53241378422832,0.011328022384027,0.0498812343771206
"Os09g0422600",1425.30898986719,-0.293985842174514,0.116091678919061,-2.53235929492828,0.0113297831029556,0.0498812343771206
"Os11g0543100",198.673575314568,-0.601777391524563,0.237649930830392,-2.53220099590117,0.0113348996157216,0.0498926296487135
"Os10g0416500",5945.17914521964,-1.67165169187543,0.660173538960813,-2.5321397984336,0.011336878179065,0.0498926296487135
"Os05g0410200",89.8472731819696,-0.852053618554983,0.336616998649912,-2.531225760946,0.0113664662589212,0.0500129033065927
"Os03g0581650",155.339940855802,-0.56153742135622,0.221875123345167,-2.53087147801895,0.0113779530863906,0.05003448116985
"Os02g0578000",17.1027372804077,1.86128551969789,0.735465380883851,2.53075884749473,0.0113816070361946,0.05003448116985
"Os06g0676000",2994.83569082806,-0.502145911525238,0.19841856365224,-2.53074058335252,0.0113821996580775,0.05003448116985
"Os11g0546000",5151.28029197367,-0.31671160027801,0.125146533696683,-2.53072610900773,0.011382669330768,0.05003448116985
"Os12g0104200",115.612077167917,-0.601522179900087,0.237683064895549,-2.53077424832277,0.0113811073423785,0.05003448116985
"Os01g0663400",251.180702045553,-0.8881353187758,0.351033221442206,-2.53006058835951,0.0114042831558819,0.0500732875774258
"Os03g0373500",84.959935911379,-1.32750830486632,0.524683563805834,-2.5301122361012,0.0114026045116001,0.0500732875774258
"Os02g0209201",477.820929582939,-0.447488819956224,0.176864569374003,-2.530121332611,0.0114023088814273,0.0500732875774258
"Os02g0212900",49.2114050747727,0.961080333811176,0.379872417870601,2.53000820432969,0.0114059859549284,0.0500732875774258
"Os06g0570100",971.793572939035,0.523593279556028,0.206929983076488,2.53029199428528,0.0113967637581221,0.0500732875774258
"Os05g0593000",482.175466391055,-0.697026492311821,0.275508146370003,-2.5299669047743,0.0114073286003584,0.0500732875774258
"Os07g0213800",9.07496551872129,2.93900927087427,1.1616326322622,2.53006775915959,0.0114040500788982,0.0500732875774258
"Os03g0340700",1542.80067951938,-0.378727025492015,0.149714444514304,-2.5296625634264,0.011417227041657,0.0501068035538805
"Os05g0406150",545.173148758212,0.744878415013203,0.294586207276498,2.52855835274752,0.0114532045907589,0.0502447796401808
"Os07g0501900",4375.80337331036,-0.369082907351069,0.145962354475119,-2.52861711280483,0.0114512875302776,0.0502447796401808
"Os03g0781100",274.354716487719,-0.493920554935152,0.195355595006145,-2.52831537750232,0.0114611347390597,0.0502507803418635
"Os03g0727100",219.053631245942,0.634661532479874,0.251022254959004,2.52830782905494,0.0114613811809047,0.0502507803418635
"Os04g0658800",16.5147667973244,1.69476753879174,0.67028940236286,2.52841165743851,0.0114579918025367,0.0502507803418635
"Os01g0612900",1361.02972058438,-0.50195721937267,0.198571660645213,-2.52783915762036,0.0114766915889243,0.0502979866330905
"Os10g0510500",386.455399873444,-0.7573116410894,0.299585813199985,-2.52786216076215,0.0114759397062788,0.0502979866330905
"Os12g0637300",307.871266643263,0.810717230589489,0.320735428952122,2.52768218727252,0.0114818235022856,0.050310519327945
"Os11g0204600",2598.10095932641,0.427184428258722,0.16901245169741,2.52753228515688,0.0114867262313439,0.0503220430328819
"Os03g0144000",547.09073450035,0.390247593446925,0.154420719903731,2.52717118331149,0.0114985441312243,0.0503638507634891
"Os03g0400700",82.7307278358595,1.11287262042071,0.440571126522959,2.52597719964909,0.0115376968946445,0.0505253455190515
"Os10g0362700",43.8199846953428,1.29988884540222,0.514645385960357,2.52579519969184,0.0115436753639137,0.0505415298066862
"Os07g0497400",3962.24472332555,-0.332697753340442,0.131739910902802,-2.52541352928277,0.0115562216840924,0.0505864579492861
"Os03g0746400",896.718667128161,0.316902809828637,0.125518605238165,2.52474769957275,0.0115781378961416,0.0506723761926211
"Os07g0186500",191.066555406625,-0.552892994009891,0.21901275163931,-2.52447855146099,0.0115870075411704,0.0507011727211569
"Os02g0580800",3761.63398561965,0.451005555221127,0.178683012201321,2.52405390789463,0.0116010137236557,0.0507524293332267
"Os03g0689100",6593.36639769803,0.527180414569961,0.208870982807394,2.52395238191649,0.0116043646184732,0.0507570598612438
"Os03g0266000",780.615484277511,0.376006188110107,0.148980012833377,2.52387002094464,0.0116070835975072,0.0507589251298454
"Os03g0753500",6631.03252299524,0.364562561937255,0.144460638318173,2.52361173383653,0.0116156140844219,0.0507761720519617
"Os04g0667500",684.480178350679,0.441446898819388,0.17492649345174,2.52361371973181,0.0116155484747474,0.0507761720519617
"Os08g0119700",77.257449175967,0.841533724204376,0.333507855437554,2.52328006817202,0.0116265762131669,0.0508140592056313
"Os02g0122300",772.45421855978,-0.538075334280007,0.213292329384521,-2.52271301003971,0.0116453397372278,0.050875980095099
"Os12g0178700",1239.02208494667,0.441804932996082,0.175128998914724,2.52274001298444,0.011644445621403,0.050875980095099
"Os06g0554700",1106.93115938843,-0.345912576593639,0.137127399070464,-2.52256353535801,0.0116502902133101,0.0508875667020908
"Os02g0226350",216.82336829841,-0.719409647209249,0.285236328563028,-2.52215294886704,0.0116638981028476,0.0509369561923368
"Os01g0846400",62.8631951144595,1.44741771651474,0.574005342069598,2.52161018449066,0.0116819083465645,0.0510055477620362
"Os01g0267100",3424.66429807252,0.317849481719771,0.126061531088869,2.52138363681859,0.0116894330448817,0.0510283393230928
"Os09g0505000",93.7357420737183,-0.981055085382825,0.389178350566303,-2.52083674221669,0.0117076156708349,0.0510976381959306
"Os01g0247600",2451.80409396989,0.837842837725465,0.332460116650259,2.52013037283163,0.0117311374881239,0.0511297470717621
"Os01g0823600",588.404186528999,-0.778279131822744,0.308820240866231,-2.52016878699303,0.0117298572349211,0.0511297470717621
"Os02g0146700",3877.63686941459,-0.407994296979975,0.161881509795312,-2.52032673463359,0.0117245945157059,0.0511297470717621
"Os05g0587200",1869.22387561896,0.382425451637083,0.151746961693835,2.52015228093111,0.0117304073277645,0.0511297470717621
"Os05g0133900",2088.20587649735,-0.256531582197264,0.101785587129151,-2.52031342975664,0.0117250377453077,0.0511297470717621
"Os11g0549675",1127.83441900085,0.489362523002181,0.19415977209715,2.52041150294163,0.0117217709510518,0.0511297470717621
"Os11g0435301",88.3526401719005,1.01529945997089,0.40280994672894,2.52054217681498,0.0117174194902562,0.0511297470717621
"Os08g0247700",18.0033716574939,2.52405629865272,1.00161075520235,2.51999720005283,0.0117355767817978,0.0511390288379817
"Os03g0762000",2450.90766334454,-0.296077973187714,0.117514753548486,-2.51949618449868,0.011752291407948,0.0511917143543925
"Os03g0858200",40.3652046395586,1.17161811424708,0.465008355510985,2.51956357420636,0.0117500419583952,0.0511917143543925
"Os02g0196300",1811.69846958046,-0.329441492006359,0.130789511727505,-2.51886781787777,0.0117732845023395,0.0512645661406118
"Os08g0202400",307.323956828256,-1.21148390031942,0.480965736484418,-2.51885697549823,0.0117736470270092,0.0512645661406118
"Os06g0119900",62.8109532871672,1.15138128908676,0.45714963762173,2.51860921311607,0.0117819338827287,0.0512905619538925
"Os05g0499600",28.0731045449451,-1.12392264789249,0.446279853707435,-2.51842568862474,0.0117880755221057,0.0513072105631888
"Os01g0332150",83.5352612878955,-0.754868478306915,0.299815092383115,-2.51778011676048,0.0118097021247557,0.0513458132439045
"Os03g0571800",9.98604045100366,2.16996453727453,0.861868063140237,2.51774561568996,0.0118108588975749,0.0513458132439045
"Os06g0554300",77.5333140568373,-0.998973348026977,0.396761779816354,-2.51781648043157,0.0118084830102983,0.0513458132439045
"Os10g0493300",396.491620742811,0.406486278799191,0.161445154435357,2.51779794953183,0.011809104256172,0.0513458132439045
"Os10g0139700",450.979367398453,-1.89318469569093,0.751903665871072,-2.5178553870963,0.0118071787640079,0.0513458132439045
"Os09g0520550",107.281942662302,0.848078106441315,0.336815566946234,2.517930255215,0.0118046693615314,0.0513458132439045
"Os10g0165400",1178.77074498608,0.655023870924307,0.260178248300099,2.51759659081407,0.0118158566485412,0.0513574562338735
"Os04g0446500",1558.16525907623,-0.473425706477426,0.18807452964557,-2.51722392909665,0.0118283625738178,0.0513851326808863
"Os08g0335200",21.1187421810598,1.58605800167842,0.630068007868819,2.51728064569284,0.0118264584994799,0.0513851326808863
"Os12g0620000",666.805303644145,0.442026233030866,0.175602391930171,2.51719938534004,0.0118291866345006,0.0513851326808863
"Os03g0424300",10.3509149584758,2.04991034669676,0.814416341511372,2.5170299786625,0.0118348758803107,0.0513997620372614
"Os07g0420700",3425.13591975801,0.309926693324888,0.123150156915435,2.51665690964331,0.0118474133490217,0.0514441221731104
"Os02g0512300",890.961527484865,0.330499472329177,0.131378197391769,2.51563409218982,0.0118818468892684,0.0515835239167237
"Os01g0867900",3343.55691999704,0.523648997849095,0.208192741792218,2.51521255419995,0.0118960639306579,0.0516185583363616
"Os05g0107600",740.193613655579,-0.469779688864071,0.186777207231797,-2.51518745689917,0.0118969108527372,0.0516185583363616
"Os11g0649600",78.0591627521112,-0.813936759113763,0.323591707146157,-2.51532020487203,0.0118924318065278,0.0516185583363616
"Os05g0365700",293.765349249147,-0.812484530590803,0.323040468097603,-2.51511686871788,0.0118992931760037,0.0516187794298391
"Os10g0512400",1794.11697264269,-2.19265573818129,0.871838486580038,-2.51497929023806,0.0119039376110894,0.0516288114881745
