,CK_1,CK_2,CK_3,Cd_1,Cd_2,Cd_3
Os01g0674150,11,13,18,22,15,15
Os01g0769100,146,171,145,176,147,155
Os01g0775750,0,0,0,0,0,0
Os01g0846450,570,590,485,548,538,535
Os01g0271700,276,305,291,323,302,316
Os01g0922000,368,447,407,495,366,351
Os01g0866133,4919,5481,4337,4194,5121,5346
Os01g0600300,539,685,503,583,512,534
Os01g0225400,289,327,327,433,513,347
Os01g0716500,12,9,12,12,12,17
Os01g0712700,190,227,210,183,105,162
Os01g0777300,21,30,14,18,39,36
Os01g0123800,0,0,0,0,0,0
Os01g0799900,679,814,577,653,663,625
Os01g0949700,158,249,133,130,63,40
Os01g0646000,53,56,49,51,39,60
Os01g0614300,6,8,6,9,8,3
Os01g0827400,73,87,109,104,172,176
Os01g0891400,6,0,3,15,3,4
Os01g0764000,159,191,129,169,105,112
Os01g0218800,880,806,891,952,1220,1127
Os01g0361000,3290,3253,3785,4600,5371,5501
Os01g0523600,0,0,0,0,0,0
Os01g0975000,42,64,65,32,7,24
Os01g0779201,0,0,0,0,1,0
Os01g0580800,374,464,481,398,527,425
Os01g0724450,23,28,12,31,25,30
Os01g0637666,0,0,0,0,0,0
Os01g0321300,5251,4138,4273,5229,5054,5073
Os01g0964333,137,140,128,174,289,229
Os01g0253500,7,13,14,10,24,12
Os01g0369950,0,0,0,0,1,0
Os01g0723800,1227,1212,1160,1408,1093,1144
Os01g0347200,188,191,151,195,178,202
Os01g0973100,3,0,17,6,18,132
Os01g0799600,0,0,0,0,0,0
Os01g0650200,2104,2280,2079,2098,2195,1734
Os01g0665200,2492,2044,2892,3053,3541,3939
Os01g0614750,4,1,4,2,3,8
Os01g0114200,2,2,4,7,1,10
Os01g0816600,17,10,25,29,28,29
Os01g0683525,3,1,1,1,1,0
Os01g0553901,0,0,0,0,1,0
Os01g0686200,57,86,48,84,86,65
Os01g0176751,0,0,0,0,0,0
Os01g0141300,0,0,0,0,0,0
Os01g0626200,634,551,464,483,494,471
Os01g0627967,91,74,24,149,7,82
Os01g0630000,0,0,0,0,0,0
Os01g0847200,576,525,411,549,580,394
Os01g0693300,795,784,520,419,245,249
Os01g0716400,197,98,106,159,150,161
Os01g0624000,65,56,47,47,37,38
Os01g0793500,4,2,2,1,3,1
Os01g0795000,237,429,199,235,85,72
Os01g0155200,9,8,4,7,2,9
Os01g0960200,239,376,246,170,70,64
Os01g0166500,3,6,17,3,3,0
Os01g0660850,0,0,0,0,0,0
Os01g0934600,0,0,0,0,0,0
Os01g0157700,2,2,0,1,0,1
Os01g0927950,0,1,0,0,0,1
Os01g0738000,91,109,67,133,110,127
Os01g0908700,2939,3172,2738,1839,1974,1589
Os01g0210200,1,7,2,2,2,0
Os01g0772200,1088,1103,878,997,941,964
Os01g0749300,270,296,223,208,160,158
Os01g0741900,3673,2446,3319,3243,3917,3487
Os01g0739400,577,507,534,598,540,618
Os01g0305900,52,39,70,88,114,205
Os01g0311500,233,238,250,253,326,259
Os01g0589200,103,254,91,138,116,57
Os01g0967100,3213,2606,2886,2871,3201,3052
Os01g0825800,499,511,575,294,709,414
Os01g0139200,3433,5161,3715,3238,2480,2039
Os01g0161000,2,2,2,4,30,36
Os01g0856550,0,0,0,1,0,2
Os01g0721100,229,174,215,227,283,258
Os01g0642600,2,1,1,0,1,0
Os01g0590200,723,666,514,599,499,509
Os01g0268100,80,100,69,98,89,93
Os01g0209800,15,60,24,20,18,12
Os01g0881000,5,2,8,8,9,21
Os01g0644000,3262,2747,2390,1270,418,450
Os01g0221400,44,41,83,142,222,275
Os01g0163616,0,0,0,0,0,0
Os01g0120500,962,920,875,1275,1270,1160
Os01g0817100,634,1011,432,550,301,230
Os01g0878300,226,130,166,104,46,92
Os01g0101800,1,2,0,2,1,0
Os01g0934800,29,55,32,28,10,7
Os01g0273200,0,0,0,0,0,0
Os01g0727900,67,89,72,86,70,106
Os01g0677400,0,0,0,0,0,0
Os01g0761900,3,0,0,0,0,0
Os01g0178400,278,176,210,297,388,327
Os01g0114400,0,0,0,0,0,0
Os01g0805600,1,4,7,5,1,2
Os01g0784500,81,111,65,88,69,55
Os01g0164300,0,0,0,0,0,0
Os01g0241100,222,183,139,161,135,141
Os01g0113900,0,1,0,1,3,3
Os01g0152300,221,336,282,399,418,285
Os01g0142200,95,114,74,114,95,117
Os01g0304500,0,0,0,0,0,0
Os01g0521500,21,27,38,23,20,10
Os01g0531200,655,688,621,627,705,709
Os01g0760300,4,2,2,3,0,0
Os01g0631400,1,3,1,2,3,3
Os01g0703000,0,0,0,1,2,1
Os01g0530400,814,604,522,651,643,644
Os01g0919500,400,526,453,434,403,401
Os01g0915666,0,0,0,0,0,0
Os01g0855900,108,87,92,88,86,73
Os01g0261000,0,0,0,0,0,0
Os01g0588700,552,653,574,687,609,609
Os01g0708350,2416,2260,1841,1800,1567,1605
Os01g0295600,1,0,2,0,0,0
Os01g0799000,19,11,28,20,21,20
Os01g0869600,660,617,639,552,533,563
Os01g0677100,0,0,0,0,0,0
Os01g0847250,1,3,2,0,6,0
Os01g0767600,150,101,62,90,73,68
Os01g0839801,0,0,0,0,0,0
Os01g0131300,1029,1495,1257,2646,2560,2156
Os01g0822001,4,4,4,1,0,3
Os01g0572966,0,0,0,1,0,0
Os01g0231950,0,0,0,0,0,0
Os01g0286100,330,245,298,304,273,286
Os01g0642801,73,127,48,48,19,8
Os01g0203800,84,73,57,49,53,28
Os01g0175000,1499,1675,1427,1780,1762,1775
Os01g0553200,0,0,0,0,0,0
Os01g0673400,2,0,0,0,0,0
Os01g0894000,299,248,201,237,204,238
Os01g0724500,204,227,162,174,168,168
Os01g0233850,0,0,0,0,0,0
Os01g0147650,4,0,2,1,1,3
Os01g0756400,1354,1395,1091,1080,980,1024
Os01g0104900,6,15,9,28,27,29
Os01g0142600,17,18,9,17,11,8
Os01g0139000,19,22,18,20,2,6
Os01g0632100,0,0,0,0,0,0
Os01g0601687,0,0,0,0,1,0
Os01g0518300,0,2,0,3,1,0
Os01g0207001,0,0,0,0,0,0
Os01g0821800,988,812,750,775,768,650
Os01g0867600,582,479,529,477,636,565
Os01g0369500,0,0,0,0,0,0
Os01g0521600,0,0,1,0,0,1
Os01g0901550,0,0,0,0,0,2
Os01g0300000,2,0,0,0,0,0
Os01g0134900,23,11,12,24,4,15
Os01g0533000,206,230,190,221,166,239
Os01g0246700,3078,3603,3081,2174,2486,2401
Os01g0329300,0,0,2,0,0,0
Os01g0125600,47,35,28,44,29,52
Os01g0192600,0,0,0,0,0,0
Os01g0977901,0,0,0,0,0,0
Os01g0533100,39,18,36,30,34,41
Os01g0603800,7,0,5,7,7,4
Os01g0642200,3244,4432,2814,4411,7189,8388
Os01g0234850,0,0,1,0,0,0
Os01g0100300,0,0,0,0,0,0
Os01g0129600,0,0,0,0,0,0
Os01g0872100,13,11,15,8,17,9
Os01g0871200,27357,23733,25436,33557,31153,28666
Os01g0585600,344,284,255,244,208,212
Os01g0266600,407,381,377,510,575,584
Os01g0562400,6,6,1,1,0,0
Os01g0130400,5,3,25,11,16,26
Os01g0248400,333,322,246,271,197,207
Os01g0847800,552,551,368,313,315,304
Os01g0243100,109,57,85,93,139,194
Os01g0674700,2518,1915,1953,2352,2541,2402
Os01g0893700,1,2,0,0,0,0
Os01g0338100,0,0,0,0,0,0
Os01g0618300,1,0,0,0,0,0
Os01g0958000,2044,2360,1947,2192,2448,2261
Os01g0778100,0,3,2,0,6,2
Os01g0938900,2104,2470,1786,1914,1863,1779
Os01g0950800,457,530,435,519,460,477
Os01g0148050,3629,3447,3092,3590,3849,3457
Os01g0610800,0,0,0,3,0,2
Os01g0917200,12,8,10,15,20,25
Os01g0587500,0,3,0,0,2,0
Os01g0504500,1919,2445,1731,1628,1155,1316
Os01g0856600,210,272,214,272,291,290
Os01g0199900,946,795,882,920,1120,972
Os01g0697250,0,0,0,0,0,3
Os01g0167500,1114,1347,1069,978,975,894
Os01g0153100,883,1034,888,851,1050,958
Os01g0213350,0,0,0,2,0,0
Os01g0113325,0,0,0,0,0,0
Os01g0628000,0,0,0,0,0,0
Os01g0332800,859,463,926,1831,2193,2448
Os01g0198000,69,45,43,115,64,106
Os01g0841100,20,34,31,28,29,33
Os01g0919100,2,2,1,6,6,12
Os01g0915400,1,0,0,0,0,0
Os01g0109432,3,14,2,4,8,4
Os01g0216600,0,0,0,0,0,0
Os01g0663500,538,621,470,529,500,440
Os01g0769366,0,0,0,0,0,0
Os01g0854500,0,0,0,0,0,0
Os01g0738400,0,0,0,0,0,0
Os01g0215100,66,74,104,137,222,165
Os01g0880250,0,0,0,0,0,0
Os01g0169400,1,1,0,0,0,0
Os01g0780800,343,395,319,539,564,547
Os01g0893300,70,77,91,94,107,75
Os01g0948300,1005,1298,936,976,1209,1165
Os01g0942300,6,2,3,2,0,3
Os01g0872450,0,0,0,0,0,0
Os01g0927600,8914,8821,9526,11506,14691,13621
Os01g0510100,3490,4652,3188,2867,2046,1789
Os01g0321500,0,0,0,0,0,0
Os01g0209901,0,0,0,0,0,0
Os01g0761100,359,391,320,289,361,293
Os01g0326300,1282,1882,1868,1951,2129,1006
Os01g0141000,1536,2233,2422,1505,3000,997
Os01g0524500,335,509,489,377,692,572
Os01g0854651,0,0,0,0,0,0
Os01g0355175,0,0,0,0,0,0
Os01g0583200,404,385,380,338,324,333
Os01g0603000,690,814,709,775,766,812
Os01g0936950,0,0,0,0,0,0
Os01g0237750,1482,2486,1013,675,120,7
Os01g0147300,0,0,0,0,0,0
Os01g0941200,0,0,0,0,0,0
Os01g0950000,5,8,4,10,0,1
Os01g0913900,0,0,1,4,1,6
Os01g0945800,1231,1313,1131,1234,1005,1044
Os01g0256900,515,610,492,469,536,421
Os01g0366100,282,272,228,370,239,305
Os01g0818700,422,411,318,219,86,107
Os01g0897500,292,291,307,331,346,335
Os01g0830500,1134,1097,890,939,1159,1073
Os01g0944200,10392,8865,9624,9536,10907,10270
Os01g0510901,7,12,15,14,10,6
Os01g0383700,15009,10815,12134,10650,8673,9175
Os01g0222700,301,278,284,255,266,275
Os01g0390300,282,218,207,289,303,414
Os01g0721500,86,107,108,124,116,136
Os01g0201850,2,0,0,0,0,0
Os01g0877450,6,5,1,6,0,2
Os01g0925200,1121,1203,938,987,850,899
Os01g0201400,0,0,0,0,0,0
Os01g0901800,298,317,250,223,309,211
Os01g0860300,428,346,317,336,261,288
Os01g0730700,235,425,195,141,73,34
Os01g0728375,0,0,0,0,0,0
Os01g0574600,781,782,855,1087,1397,1337
Os01g0373200,0,0,0,0,0,0
Os01g0910900,14171,20669,10263,37519,33579,41143
Os01g0834600,905,986,738,797,637,655
Os01g0762000,1477,1328,1084,1084,1338,1230
Os01g0691200,4,9,2,7,2,11
Os01g0196300,844,1817,878,650,83,25
Os01g0719000,24,18,15,26,17,23
Os01g0180600,173,128,194,151,224,177
Os01g0541800,207,139,319,301,351,405
Os01g0269800,6,4,1,0,1,4
Os01g0978175,0,1,2,1,0,0
Os01g0913600,0,0,0,0,0,0
Os01g0769200,1,0,5,7,4,3
Os01g0232800,1484,1758,1240,1262,1040,1132
Os01g0153400,739,598,523,665,705,657
Os01g0393300,6,1,4,4,8,0
Os01g0759700,686,766,612,559,610,574
Os01g0757301,0,0,0,0,0,0
Os01g0275800,72,56,72,107,102,108
Os01g0613800,42,51,53,43,68,63
Os01g0813100,17,15,18,34,56,30
Os01g0332500,1,0,1,2,1,0
Os01g0914200,24,19,9,20,24,18
Os01g0347100,980,928,876,880,1133,1347
Os01g0777500,57,52,37,74,78,83
Os01g0715450,0,0,0,0,0,0
Os01g0117450,41,52,51,54,45,83
Os01g0922100,0,0,0,0,0,0
Os01g0598600,15,10,23,29,43,56
Os01g0920450,23,27,39,18,29,15
Os01g0280500,55,86,21,20,1,20
Os01g0831000,0,0,0,0,0,0
Os01g0498200,189,120,83,108,100,121
Os01g0759200,0,0,0,0,0,0
Os01g0813350,0,0,0,0,0,0
Os01g0164600,816,757,834,1003,1234,1110
Os01g0145600,0,2,0,0,0,0
Os01g0733100,1,0,0,2,1,0
Os01g0761300,906,885,876,733,734,806
Os01g0200300,0,1,0,0,0,0
Os01g0962900,0,0,0,0,0,0
Os01g0151750,0,0,0,0,0,0
Os01g0188200,166,137,143,177,155,146
Os01g0520340,1,0,0,0,0,0
Os01g0231900,1235,1047,1049,1215,1317,1246
Os01g0866500,42,30,41,37,80,60
Os01g0368500,0,0,0,0,0,0
Os01g0684900,2062,3043,1874,1430,1069,969
Os01g0638800,0,0,1,2,1,0
Os01g0563700,16,11,6,12,5,10
Os01g0636500,3,0,1,4,2,3
Os01g0552050,83,53,61,93,66,76
Os01g0357500,1,3,0,0,0,1
Os01g0757600,8,17,28,39,56,55
Os01g0960600,4,0,2,9,0,4
Os01g0185300,39,52,31,29,30,32
Os01g0356500,189,157,131,206,205,188
Os01g0192101,0,0,0,0,0,0
Os01g0382000,13439,38490,14457,23953,2624,1648
Os01g0719200,1,1,0,2,1,0
Os01g0738300,3,1,1,1,0,0
Os01g0614700,24,14,16,26,8,14
Os01g0621400,0,0,0,0,0,0
Os01g0753175,0,0,1,1,0,0
Os01g0693400,462,665,793,743,1543,1200
Os01g0731201,30,44,69,195,152,70
Os01g0109201,0,0,0,0,0,0
Os01g0319200,0,0,0,0,0,0
Os01g0617700,267,235,211,271,275,418
Os01g0304050,0,0,0,0,0,0
Os01g0255000,856,1071,859,959,988,1131
Os01g0286200,9,11,9,8,11,19
Os01g0913000,141,188,124,216,180,173
Os01g0297200,357,703,454,277,149,62
Os01g0823600,523,346,253,282,147,230
Os01g0735900,10,11,4,4,0,0
Os01g0177100,1,4,1,0,0,0
Os01g0306900,468,441,452,594,514,582
Os01g0817000,181,153,163,217,185,228
Os01g0543000,75,111,80,119,63,99
Os01g0341200,65,73,64,75,78,74
Os01g0845000,57,72,61,67,33,31
Os01g0881450,0,0,0,0,0,0
Os01g0610600,1132,963,916,1010,1017,847
Os01g0847000,7,4,5,8,4,2
Os01g0200950,221,177,199,238,293,289
Os01g0800266,1,0,0,1,0,0
Os01g0106400,71,275,66,33,87,26
Os01g0580300,103,152,132,161,226,256
Os01g0136800,35,20,39,25,30,28
Os01g0921400,265,249,190,173,185,194
Os01g0732300,2,2,2,2,1,3
Os01g0953801,0,0,1,0,0,0
Os01g0544700,416,384,381,371,342,378
Os01g0740700,63,73,45,16,17,11
Os01g0518550,0,1,0,0,5,0
Os01g0183633,190,208,138,160,176,188
Os01g0165100,1,0,0,0,0,0
Os01g0894600,170,213,172,262,275,223
Os01g0660100,2,2,0,0,0,0
Os01g0864300,10,25,21,10,11,3
Os01g0277500,135,139,166,155,186,220
Os01g0552000,303,224,225,263,166,192
Os01g0968000,306,305,314,355,379,407
Os01g0315850,3,0,2,0,1,0
Os01g0351500,0,0,0,0,0,0
Os01g0231500,946,921,797,925,885,896
Os01g0622000,0,0,0,0,0,0
Os01g0594500,7,0,1,0,0,1
Os01g0340100,0,0,0,0,0,0
Os01g0276900,25,22,29,34,9,17
Os01g0778900,5,4,1,2,10,6
Os01g0504300,0,0,0,0,0,0
Os01g0825166,0,0,0,0,0,0
Os01g0838800,460,442,427,426,469,404
Os01g0702000,4921,5428,5194,5505,7477,7273
Os01g0748500,0,0,0,1,0,0
Os01g0876200,0,0,0,0,0,0
Os01g0194600,20,50,36,37,46,32
Os01g0558900,513,488,475,568,633,577
Os01g0531400,28,9,20,28,19,18
Os01g0104800,974,790,693,779,603,693
Os01g0550200,121,142,129,164,139,154
Os01g0731700,0,0,0,0,0,0
Os01g0197900,79,65,75,76,93,54
Os01g0527400,1231,1234,1058,995,1016,1019
Os01g0732000,165,200,186,251,217,194
Os01g0972300,1,0,0,0,2,4
Os01g0880850,0,0,0,0,0,0
Os01g0125700,115,115,82,107,116,100
Os01g0104400,1299,1511,1098,1547,1700,1465
Os01g0375200,691,638,493,375,159,169
Os01g0301100,2,0,5,3,1,3
Os01g0151100,1639,1939,1337,1193,998,866
Os01g0971000,4257,4343,2811,2578,2601,3025
Os01g0945200,4,2,3,3,5,0
Os01g0371500,4,9,5,8,1,7
Os01g0525701,0,0,0,0,0,0
Os01g0679550,0,0,0,1,1,0
Os01g0652000,0,0,0,0,0,0
Os01g0118300,34,31,15,19,27,39
Os01g0833000,90,94,112,149,195,130
Os01g0713200,1404,1963,2249,1346,1424,2226
Os01g0761800,0,0,0,0,0,0
Os01g0814150,0,0,0,0,0,0
Os01g0782500,1139,1084,799,1149,1112,967
Os01g0351200,60,18,59,65,61,76
Os01g0742400,1272,1482,1106,944,873,953
Os01g0505700,28,29,28,37,27,23
Os01g0758200,107,113,86,70,46,34
Os01g0124200,12852,13272,14929,4000,1566,720
Os01g0645400,4,17,6,12,11,7
Os01g0613900,423,376,347,457,480,432
Os01g0193900,478,510,398,298,396,318
Os01g0873000,13,6,3,8,0,7
Os01g0163000,32,20,12,11,14,9
Os01g0658600,0,0,0,0,0,0
Os01g0667000,1,3,4,2,0,1
Os01g0945100,0,0,2,0,0,0
Os01g0261100,2399,2275,2037,2052,2172,1916
Os01g0753100,1128,1119,895,794,969,914
Os01g0296200,8,2,1,3,0,2
Os01g0116101,1,0,1,2,0,1
Os01g0699500,0,0,0,0,0,0
Os01g0532800,33,33,39,37,26,46
Os01g0221000,174,277,259,301,741,639
Os01g0926450,1,2,1,0,1,3
Os01g0896400,0,1,1,3,0,0
Os01g0812800,94,73,58,70,54,70
Os01g0799100,513,520,408,510,452,418
Os01g0382450,0,0,0,1,0,1
Os01g0518000,0,0,0,0,0,0
Os01g0505400,0,0,0,0,0,0
Os01g0223500,54,61,41,58,81,99
Os01g0284500,13,22,13,3,7,1
Os01g0670600,7,3,2,6,2,1
Os01g0968350,0,0,0,0,0,0
Os01g0285200,0,0,0,0,0,0
Os01g0162701,0,0,0,0,0,0
Os01g0284300,0,1,2,1,0,0
Os01g0721400,92,155,86,88,44,41
Os01g0518800,59,68,48,56,40,37
Os01g0703300,0,1,0,1,0,0
Os01g0318700,18,8,7,5,11,9
Os01g0953100,131,145,116,181,149,175
Os01g0133500,165,127,90,151,153,224
Os01g0221900,281,206,236,479,593,614
Os01g0793701,0,4,2,8,2,1
Os01g0976750,0,0,0,0,0,0
Os01g0561500,30,30,40,56,63,50
Os01g0712600,0,0,0,0,0,0
Os01g0886600,442,348,420,443,646,618
Os01g0885900,0,1,0,0,0,0
Os01g0149200,108,98,83,129,164,131
Os01g0612800,153,109,135,136,146,158
Os01g0575200,1443,2509,1533,1019,899,531
Os01g0317125,10,1,9,10,12,12
Os01g0636700,1324,1225,1096,1111,993,936
Os01g0923750,0,0,0,0,0,0
Os01g0112000,0,0,0,0,0,0
Os01g0642000,53,16,19,25,4,18
Os01g0603700,26,18,13,24,29,26
Os01g0862000,522,632,580,596,599,537
Os01g0502300,0,0,0,0,0,0
Os01g0814200,42,37,46,40,42,32
Os01g0769700,17,10,36,28,27,75
Os01g0518500,9,3,11,6,5,5
Os01g0532100,0,0,0,0,0,0
Os01g0513200,387,349,346,354,362,406
Os01g0501000,320,349,255,289,305,351
Os01g0150000,1208,1300,1054,1695,2083,2076
Os01g0788800,4,1,0,2,0,3
Os01g0675800,108,99,84,123,98,92
Os01g0904300,171,163,176,238,210,260
Os01g0372100,5,3,5,6,4,10
Os01g0251200,286,292,240,296,262,215
Os01g0729900,317,351,227,222,196,166
Os01g0364800,222,199,208,215,263,228
Os01g0238500,187,155,347,743,859,1515
Os01g0239150,0,0,0,0,0,0
Os01g0136050,0,0,0,0,0,0
Os01g0787000,14,19,17,15,4,1
Os01g0776500,49,26,22,45,21,40
Os01g0607900,5,5,5,2,5,14
Os01g0876800,125,180,78,50,21,11
Os01g0238600,358,546,322,373,295,245
Os01g0833150,465,447,415,589,910,753
Os01g0685400,16,45,27,19,27,25
Os01g0838600,54,84,58,17,9,16
Os01g0815700,853,726,563,721,644,575
Os01g0509800,1,4,1,1,4,2
Os01g0767966,22,31,22,11,16,11
Os01g0680500,27,33,46,52,47,29
Os01g0296100,2053,2063,1754,1999,2154,2049
Os01g0626500,387,362,348,387,298,342
Os01g0565900,476,716,472,507,391,446
Os01g0111000,4,0,0,0,1,2
Os01g0514000,805,863,717,846,980,958
Os01g0810866,0,0,0,0,0,0
Os01g0316100,0,0,0,0,0,0
Os01g0696701,36,21,12,19,5,8
Os01g0614400,1,1,0,0,1,0
Os01g0238800,13,14,13,11,10,10
Os01g0355250,0,0,0,0,0,0
Os01g0654800,0,0,0,0,4,1
Os01g0841650,0,0,0,0,0,0
Os01g0119500,424,515,359,555,567,448
Os01g0667100,137,172,152,170,173,192
Os01g0124100,1,5,7,0,0,1
Os01g0867400,219,172,130,159,168,129
Os01g0179000,16,38,48,20,10,13
Os01g0296450,0,0,0,0,0,0
Os01g0532600,30,36,26,44,40,30
Os01g0348800,0,0,0,0,0,0
Os01g0254350,0,0,0,0,0,0
Os01g0875300,6,5,3,11,2,6
Os01g0928400,0,1,0,1,0,0
Os01g0259966,15,4,4,16,13,8
Os01g0501800,12883,14783,15588,21348,30991,28475
Os01g0126200,281,513,305,328,486,363
Os01g0837700,4,9,1,6,2,4
Os01g0914700,0,0,2,1,0,0
Os01g0552500,209,209,213,273,320,375
Os01g0153000,4,0,3,2,0,4
Os01g0211800,0,0,0,0,4,0
Os01g0500750,2,0,4,1,1,3
Os01g0709500,821,571,694,764,734,967
Os01g0879600,0,0,0,0,0,0
Os01g0618000,19,19,16,21,13,20
Os01g0280400,162,107,86,123,72,88
Os01g0127900,138,170,148,249,241,183
Os01g0203900,7,9,9,5,12,4
Os01g0685900,4,3,2,0,1,0
Os01g0811001,1,2,0,0,0,0
Os01g0132800,860,674,684,1012,1081,978
Os01g0375000,1318,1125,994,1144,942,1058
Os01g0277700,312,359,272,374,378,365
Os01g0112300,505,533,480,389,476,480
Os01g0598000,2,0,0,2,0,0
Os01g0372450,0,0,0,0,0,0
Os01g0772000,511,615,490,650,732,618
Os01g0699400,16,0,6,6,1,3
Os01g0837350,8,3,4,3,5,5
Os01g0626900,1441,1454,1224,1445,1231,1359
Os01g0967600,743,701,623,648,558,544
Os01g0945001,207,164,164,114,117,107
Os01g0857200,126,120,124,151,152,112
Os01g0580000,629,570,519,649,578,596
Os01g0945250,1,0,0,0,0,1
Os01g0604600,10,25,15,30,23,28
Os01g0555200,1171,1147,768,735,744,512
Os01g0224300,15,6,7,4,7,9
Os01g0374000,0,0,0,1,0,0
Os01g0959750,1475,1614,941,820,862,1450
Os01g0746700,1,0,7,10,9,1
Os01g0898400,9,27,21,35,29,29
Os01g0159000,1,2,0,0,0,1
Os01g0939000,93,80,86,64,80,78
Os01g0965500,114,99,127,135,127,156
Os01g0574500,854,873,676,599,587,635
Os01g0653200,0,2,3,4,1,0
Os01g0121700,2393,2214,2203,2694,2611,2517
Os01g0224700,38,32,26,52,54,79
Os01g0743500,102,5,5,11,5,6
Os01g0585100,191,119,86,79,42,79
Os01g0159800,683,640,426,266,180,132
Os01g0850800,0,0,0,0,0,0
Os01g0571766,12,29,21,38,43,38
Os01g0912400,0,0,0,0,0,0
Os01g0787300,2,0,0,0,2,0
Os01g0150900,0,0,0,0,0,0
Os01g0311700,0,0,0,0,0,0
Os01g0668600,55,80,52,49,53,101
Os01g0837000,2361,2400,1814,1180,964,772
Os01g0924800,309,284,336,228,328,592
Os01g0835332,0,0,0,0,0,0
Os01g0653601,1,0,1,0,0,0
Os01g0818800,0,0,0,0,0,0
Os01g0697100,66,72,89,84,120,126
Os01g0762400,182,132,163,184,193,172
Os01g0955700,1315,947,885,916,468,554
Os01g0869000,2036,1952,1599,1808,1838,1819
Os01g0902000,232,221,199,193,182,190
Os01g0550600,8,5,32,26,36,26
Os01g0389700,277,470,374,209,170,71
Os01g0775600,448,577,460,554,453,504
Os01g0236900,0,0,0,0,0,1
Os01g0182700,8,4,7,7,5,6
Os01g0242500,232,241,258,219,237,264
Os01g0221300,93,130,93,142,170,155
Os01g0237366,0,0,0,0,0,0
Os01g0910450,0,0,0,0,0,0
Os01g0923300,2215,2168,1970,2102,2644,2376
Os01g0772600,1729,1874,1243,1499,1361,1442
Os01g0142400,0,0,0,0,0,0
Os01g0563500,49,107,83,91,93,120
Os01g0110100,9,10,13,50,87,105
Os01g0277600,600,540,409,528,428,473
Os01g0555800,127,98,99,160,158,173
Os01g0736750,0,0,0,0,0,0
Os01g0664100,884,834,727,796,776,761
Os01g0652100,0,0,0,1,0,0
Os01g0523800,0,0,0,0,0,0
Os01g0958100,1611,1232,1251,1553,1859,1765
Os01g0925350,0,0,0,0,0,0
Os01g0888750,0,0,0,0,0,0
Os01g0883000,475,506,641,607,1312,1075
Os01g0943800,2972,2935,2083,2106,1772,1640
Os01g0924700,0,0,0,0,0,0
Os01g0651350,0,0,0,0,1,0
Os01g0882100,0,0,0,0,0,0
Os01g0609300,8894,9185,8128,3855,1107,990
Os01g0595900,0,0,0,0,0,0
Os01g0113750,0,0,0,0,0,0
Os01g0765000,109,124,93,85,101,129
Os01g0805000,1424,1286,1414,2086,2431,2383
Os01g0665300,2781,2916,2179,1784,2249,2448
Os01g0358100,11,46,23,13,21,5
Os01g0896500,4609,4141,5357,6124,7674,6593
Os01g0229200,1337,1768,1541,1845,2335,1984
Os01g0710800,401,409,451,585,682,607
Os01g0763300,582,832,578,791,876,767
Os01g0254400,24,22,9,10,5,0
Os01g0131900,32,32,29,19,45,53
Os01g0337600,2377,2001,1965,2030,2015,2052
Os01g0657400,0,0,0,0,0,0
Os01g0771400,0,1,1,1,0,0
Os01g0268201,1,0,1,0,0,1
Os01g0748200,70,95,98,94,108,93
Os01g0296166,1,0,0,0,0,0
Os01g0524700,602,343,369,434,431,471
Os01g0838100,881,766,989,1070,1103,1053
Os01g0576000,44,49,53,39,66,155
Os01g0640100,0,1,0,0,0,0
Os01g0723500,1,0,6,1,0,0
Os01g0220100,0,0,0,0,0,0
Os01g0827600,376,510,325,301,256,189
Os01g0368600,0,0,0,0,0,0
Os01g0595201,0,0,0,0,0,0
Os01g0823900,336,571,502,461,610,306
Os01g0153275,0,0,0,0,0,0
Os01g0283500,132,125,78,93,78,74
Os01g0292200,770,836,796,1056,1021,1327
Os01g0128000,134,57,39,23,12,12
Os01g0775200,1844,1595,1580,1406,1580,1409
Os01g0736450,0,0,0,0,0,0
Os01g0130900,223,120,496,137,576,269
Os01g0921200,1566,1545,1326,1348,1230,1187
Os01g0154250,0,0,0,0,0,0
Os01g0656400,149,202,115,174,177,231
Os01g0133900,0,0,0,0,0,0
Os01g0710250,195,189,89,152,106,117
Os01g0879200,69,92,54,57,7,10
Os01g0240725,0,0,0,0,0,0
Os01g0794400,135,163,81,175,179,210
Os01g0199700,41,49,61,41,59,67
Os01g0222500,130,147,79,140,122,129
Os01g0176400,0,0,0,0,1,0
Os01g0133766,0,0,0,0,0,0
Os01g0600200,1263,1113,976,1131,1047,1011
Os01g0554150,6,1,4,1,7,1
Os01g0103400,17,10,18,18,28,33
Os01g0685600,2,10,1,10,10,7
Os01g0601000,7,14,9,25,8,6
Os01g0129200,0,0,0,0,0,0
Os01g0812850,2,0,0,0,0,0
Os01g0143750,0,0,0,0,0,0
Os01g0151700,7,5,5,8,9,10
Os01g0968300,0,0,0,0,0,0
Os01g0220150,0,0,0,0,0,0
Os01g0839200,0,0,1,0,0,0
Os01g0232450,0,0,1,1,3,0
Os01g0738500,327,334,326,331,395,362
Os01g0225500,0,0,0,0,0,0
Os01g0616366,3,0,1,0,1,1
Os01g0248850,6,8,5,5,8,3
Os01g0652800,5,4,4,0,5,10
Os01g0795050,4,7,6,10,15,12
Os01g0907400,379,337,306,411,371,384
Os01g0944900,60,28,18,31,18,30
Os01g0551900,546,538,453,525,469,554
Os01g0824900,0,0,0,0,0,0
